Date;ResID;ObjetID;PortfolioID;TribuID;JH_Planifies;JH_Consommes;Cout_Consomme_EUR;Cout_Planifie_EUR
2026-05-01;RES0866;DMND0000521;PF11;T08;3,58;3,68;1911,53;1860,84
2026-05-01;RES0866;DMND0000412;PF16;T08;3,78;4,10;2130,55;1967,24
2026-05-01;RES0866;DMND0000244;PF18;T08;4,18;3,55;1847,25;2172,33
2026-06-01;RES0866;DMND0000521;PF11;T08;5,98;5,15;2676,65;3109,18
2026-06-01;RES0866;DMND0000412;PF16;T08;5,54;5,49;2853,12;2878,47
2026-06-01;RES0866;DMND0000244;PF18;T08;6,20;5,85;3040,43;3224,85
2026-07-01;RES0866;DMND0000521;PF11;T08;5,82;5,21;2707,90;3028,76
2026-07-01;RES0866;DMND0000412;PF16;T08;4,65;3,64;1891,53;2416,98
2026-07-01;RES0866;DMND0000244;PF18;T08;5,32;4,61;2396,14;2768,55
2026-08-01;RES0866;DMND0000521;PF11;T08;2,16;1,70;883,72;1121,99
2026-08-01;RES0866;DMND0000412;PF16;T08;1,99;2,17;1130,94;1033,82
2026-08-01;RES0866;DMND0000244;PF18;T08;2,20;2,08;1082,72;1146,32
2026-09-01;RES0866;DMND0000521;PF11;T08;4,47;0,00;0,00;2322,04
2026-09-01;RES0866;DMND0000412;PF16;T08;4,24;0,00;0,00;2202,39
2026-09-01;RES0866;DMND0000244;PF18;T08;3,58;0,00;0,00;1859,59
2026-10-01;RES0866;DMND0000521;PF11;T08;2,18;0,00;0,00;1133,25
2026-10-01;RES0866;DMND0000412;PF16;T08;2,15;0,00;0,00;1120,08
2026-10-01;RES0866;DMND0000244;PF18;T08;2,26;0,00;0,00;1173,47
2026-11-01;RES0866;DMND0000521;PF11;T08;0,77;0,00;0,00;402,66
2026-11-01;RES0866;DMND0000412;PF16;T08;0,79;0,00;0,00;411,42
2026-11-01;RES0866;DMND0000244;PF18;T08;0,86;0,00;0,00;446,08
2025-02-01;RES0867;DMND0000114;PF12;T07;10,10;11,13;7670,69;6959,92
2025-03-01;RES0867;DMND0000114;PF12;T07;13,44;11,80;8132,62;9260,12
2025-04-01;RES0867;DMND0000114;PF12;T07;14,25;13,06;8995,66;9820,39
2025-05-01;RES0867;DMND0000114;PF12;T07;11,65;12,79;8810,16;8023,56
2025-06-01;RES0867;DMND0000114;PF12;T07;11,06;8,84;6090,78;7619,43
2025-07-01;RES0867;DMND0000114;PF12;T07;14,15;13,92;9589,13;9745,92
2025-08-01;RES0867;DMND0000114;PF12;T07;5,45;5,33;3673,78;3753,43
2025-09-01;RES0867;DMND0000114;PF12;T07;12,26;12,64;8710,37;8449,99
2025-10-01;RES0867;DMND0000114;PF12;T07;13,93;15,56;10721,82;9594,83
2025-11-01;RES0867;DMND0000114;PF12;T07;11,40;12,34;8503,16;7853,92
2025-12-01;RES0867;DMND0000114;PF12;T07;9,15;9,66;6656,40;6305,92
2026-01-01;RES0867;DMND0000114;PF12;T07;12,69;12,03;8289,98;8743,29
2026-02-01;RES0867;DMND0000114;PF12;T07;11,73;10,75;7406,63;8082,62
2026-03-01;RES0867;DMND0000114;PF12;T07;12,15;13,26;9136,53;8374,03
2026-04-01;RES0867;DMND0000114;PF12;T07;16,61;16,46;11341,50;11445,64
2026-05-01;RES0867;DMND0000114;PF12;T07;8,34;6,53;4496,67;5743,24
2026-06-01;RES0867;DMND0000114;PF12;T07;12,92;13,57;9347,22;8904,42
2026-07-01;RES0867;DMND0000114;PF12;T07;12,55;13,72;9451,98;8644,39
2026-08-01;RES0867;DMND0000114;PF12;T07;5,09;4,96;3418,57;3507,88
2026-09-01;RES0867;DMND0000114;PF12;T07;9,84;0,00;0,00;6776,74
2026-10-01;RES0867;DMND0000114;PF12;T07;5,13;0,00;0,00;3532,94
2026-11-01;RES0867;DMND0000114;PF12;T07;1,81;0,00;0,00;1245,67
2025-01-01;RES0868;DMND0000140;PF02;T04;13,58;14,87;13217,46;12072,79
2025-02-01;RES0868;DMND0000140;PF02;T04;15,04;16,05;14270,70;13369,24
2025-03-01;RES0868;DMND0000140;PF02;T04;17,61;17,57;15616,85;15655,27
2025-04-01;RES0868;DMND0000140;PF02;T04;18,42;14,90;13245,90;16377,64
2025-05-01;RES0868;DMND0000140;PF02;T04;12,11;10,80;9597,82;10762,50
2025-06-01;RES0868;DMND0000140;PF02;T04;14,97;15,10;13419,60;13309,02
2025-07-01;RES0868;DMND0000140;PF02;T04;18,67;19,05;16938,62;16596,89
2025-08-01;RES0868;DMND0000140;PF02;T04;7,23;7,76;6899,10;6428,90
2025-09-01;RES0868;DMND0000140;PF02;T04;18,72;17,71;15740,17;16638,34
2025-10-01;RES0868;DMND0000140;PF02;T04;16,61;18,49;16434,76;14767,28
2025-11-01;RES0868;DMND0000140;PF02;T04;14,12;15,55;13824,81;12552,78
2025-12-01;RES0868;DMND0000140;PF02;T04;11,02;10,09;8968,27;9799,83
2026-01-01;RES0868;DMND0000140;PF02;T04;16,55;17,48;15535,46;14715,89
2026-02-01;RES0868;DMND0000140;PF02;T04;15,76;15,67;13933,85;14010,85
2026-03-01;RES0868;DMND0000140;PF02;T04;19,63;20,13;17897,52;17455,12
2026-04-01;RES0868;DMND0000140;PF02;T04;17,82;19,55;17383,95;15838,26
2026-05-01;RES0868;DMND0000140;PF02;T04;12,62;11,46;10190,48;11221,54
2026-06-01;RES0868;DMND0000140;PF02;T04;17,50;18,79;16705,97;15555,05
2026-07-01;RES0868;DMND0000140;PF02;T04;17,13;19,04;16930,49;15226,23
2026-08-01;RES0868;DMND0000140;PF02;T04;7,26;6,97;6199,00;6456,33
2026-09-01;RES0868;DMND0000140;PF02;T04;11,79;0,00;0,00;10483,62
2026-10-01;RES0868;DMND0000140;PF02;T04;7,64;0,00;0,00;6788,78
2026-11-01;RES0868;DMND0000140;PF02;T04;2,34;0,00;0,00;2083,07
2025-01-01;RES0869;DMND0000352;PF07;T03;6,73;6,16;3871,69;4231,42
2025-01-01;RES0869;DMND0000489;PF16;T03;7,73;6,20;3897,98;4865,23
2025-01-01;RES0869;DMND0000391;PF15;T03;7,36;7,74;4871,56;4629,53
2025-02-01;RES0869;DMND0000352;PF07;T03;6,17;6,40;4024,72;3883,23
2025-02-01;RES0869;DMND0000489;PF16;T03;5,43;5,23;3292,35;3415,44
2025-02-01;RES0869;DMND0000391;PF15;T03;6,75;6,58;4140,90;4248,49
2025-03-01;RES0869;DMND0000352;PF07;T03;7,59;8,11;5100,43;4773,25
2025-03-01;RES0869;DMND0000489;PF16;T03;8,83;9,12;5737,52;5553,92
2025-03-01;RES0869;DMND0000391;PF15;T03;7,79;6,51;4095,02;4900,80
2025-04-01;RES0869;DMND0000352;PF07;T03;8,11;6,35;3996,62;5102,07
2025-04-01;RES0869;DMND0000489;PF16;T03;9,67;10,79;6783,88;6080,92
2025-04-01;RES0869;DMND0000391;PF15;T03;9,70;8,35;5253,24;6099,97
2025-05-01;RES0869;DMND0000352;PF07;T03;5,30;4,55;2858,81;3330,96
2025-05-01;RES0869;DMND0000489;PF16;T03;6,28;7,00;4400,23;3951,73
2025-05-01;RES0869;DMND0000391;PF15;T03;5,68;5,58;3507,38;3571,06
2025-06-01;RES0869;DMND0000352;PF07;T03;7,26;8,11;5101,18;4568,74
2025-06-01;RES0869;DMND0000489;PF16;T03;7,26;6,92;4352,29;4568,00
2025-06-01;RES0869;DMND0000391;PF15;T03;8,21;7,81;4909,72;5166,15
2025-07-01;RES0869;DMND0000352;PF07;T03;6,50;6,58;4141,93;4089,17
2025-07-01;RES0869;DMND0000489;PF16;T03;7,84;7,99;5027,45;4929,32
2025-07-01;RES0869;DMND0000391;PF15;T03;8,49;7,11;4474,10;5339,37
2025-08-01;RES0869;DMND0000352;PF07;T03;2,89;2,71;1703,56;1816,59
2025-08-01;RES0869;DMND0000489;PF16;T03;2,55;2,34;1470,09;1602,29
2025-08-01;RES0869;DMND0000391;PF15;T03;3,12;2,88;1810,66;1964,40
2025-09-01;RES0869;DMND0000352;PF07;T03;8,79;7,82;4921,72;5527,11
2025-09-01;RES0869;DMND0000489;PF16;T03;8,99;8,48;5330,78;5653,81
2025-09-01;RES0869;DMND0000391;PF15;T03;7,20;6,98;4388,61;4529,84
2025-10-01;RES0870;DMND0000120;PF17;T08;11,15;9,23;7118,12;8592,88
2025-10-01;RES0870;DMND0000174;PF15;T08;11,45;9,22;7107,11;8826,65
2025-11-01;RES0870;DMND0000120;PF17;T08;9,29;8,77;6764,57;7161,99
2025-11-01;RES0870;DMND0000174;PF15;T08;8,75;7,00;5397,83;6745,28
2025-12-01;RES0870;DMND0000120;PF17;T08;8,36;7,28;5610,81;6448,39
2025-12-01;RES0870;DMND0000174;PF15;T08;8,59;6,87;5294,55;6623,89
2026-01-01;RES0870;DMND0000120;PF17;T08;9,20;10,17;7843,64;7089,47
2026-01-01;RES0870;DMND0000174;PF15;T08;9,79;8,36;6446,25;7544,72
2026-02-01;RES0870;DMND0000120;PF17;T08;10,33;10,45;8057,64;7967,66
2026-02-01;RES0870;DMND0000174;PF15;T08;10,23;9,52;7338,08;7890,58
2026-03-01;RES0870;DMND0000120;PF17;T08;11,80;11,83;9118,12;9097,79
2026-03-01;RES0870;DMND0000174;PF15;T08;12,11;10,50;8098,71;9339,29
2026-04-01;RES0870;DMND0000120;PF17;T08;12,09;12,00;9254,99;9318,62
2026-04-01;RES0870;DMND0000174;PF15;T08;11,30;10,56;8144,17;8715,89
2026-05-01;RES0870;DMND0000120;PF17;T08;9,31;7,72;5949,64;7180,38
2026-05-01;RES0870;DMND0000174;PF15;T08;8,99;9,81;7565,91;6932,83
2026-06-01;RES0870;DMND0000120;PF17;T08;12,98;10,24;7892,34;10007,62
2026-06-01;RES0870;DMND0000174;PF15;T08;11,72;9,40;7250,99;9033,80
2026-07-01;RES0870;DMND0000120;PF17;T08;10,69;9,76;7527,80;8245,58
2026-07-01;RES0870;DMND0000174;PF15;T08;9,75;8,58;6618,70;7515,54
2026-08-01;RES0870;DMND0000120;PF17;T08;4,67;4,87;3753,86;3597,37
2026-08-01;RES0870;DMND0000174;PF15;T08;4,06;3,25;2504,39;3127,48
2026-09-01;RES0870;DMND0000120;PF17;T08;7,33;0,00;0,00;5648,50
2026-09-01;RES0870;DMND0000174;PF15;T08;8,72;0,00;0,00;6719,96
2026-10-01;RES0870;DMND0000120;PF17;T08;4,53;0,00;0,00;3490,81
2026-10-01;RES0870;DMND0000174;PF15;T08;5,52;0,00;0,00;4258,15
2026-11-01;RES0870;DMND0000120;PF17;T08;1,71;0,00;0,00;1319,73
2026-11-01;RES0870;DMND0000174;PF15;T08;1,86;0,00;0,00;1431,41
2025-01-01;RES0871;DMND0000097;PF11;T01;9,33;9,44;7778,27;7684,30
2025-02-01;RES0871;DMND0000097;PF11;T01;8,48;6,92;5703,28;6991,02
2025-03-01;RES0871;DMND0000097;PF11;T01;9,18;9,76;8041,44;7562,58
2025-04-01;RES0871;DMND0000097;PF11;T01;12,00;11,14;9182,64;9890,38
2025-05-01;RES0871;DMND0000097;PF11;T01;9,11;9,56;7878,21;7506,76
2025-06-01;RES0871;DMND0000097;PF11;T01;8,67;7,49;6172,25;7143,56
2025-07-01;RES0871;DMND0000097;PF11;T01;9,44;9,14;7530,43;7782,29
2025-08-01;RES0871;DMND0000097;PF11;T01;3,76;3,62;2985,32;3099,63
2025-09-01;RES0871;DMND0000097;PF11;T01;11,57;12,83;10572,58;9531,47
2025-10-01;RES0871;DMND0000097;PF11;T01;12,88;12,86;10595,02;10615,55
2025-11-01;RES0871;DMND0000097;PF11;T01;7,98;6,90;5687,88;6577,55
2025-12-01;RES0871;DMND0000097;PF11;T01;8,71;7,61;6274,55;7179,64
2026-01-01;RES0871;DMND0000097;PF11;T01;9,28;7,37;6070,68;7647,11
2026-02-01;RES0871;DMND0000097;PF11;T01;9,02;7,81;6433,23;7432,27
2026-03-01;RES0871;DMND0000097;PF11;T01;12,05;13,02;10732,06;9925,48
2026-04-01;RES0871;DMND0000097;PF11;T01;10,61;9,65;7953,58;8743,54
2026-05-01;RES0871;DMND0000097;PF11;T01;6,79;6,67;5493,99;5598,39
2026-06-01;RES0871;DMND0000097;PF11;T01;11,17;11,23;9249,58;9202,61
2026-07-01;RES0871;DMND0000097;PF11;T01;9,63;7,66;6314,01;7934,72
2026-08-01;RES0871;DMND0000097;PF11;T01;3,83;4,22;3475,30;3155,34
2026-09-01;RES0871;DMND0000097;PF11;T01;6,54;0,00;0,00;5388,19
2026-10-01;RES0871;DMND0000097;PF11;T01;5,38;0,00;0,00;4432,71
2026-11-01;RES0871;DMND0000097;PF11;T01;1,44;0,00;0,00;1189,24
2026-03-01;RES0872;DMND0000387;PF06;T02;4,39;3,75;2422,62;2833,45
2026-03-01;RES0872;DMND0000316;PF18;T02;5,39;5,33;3442,99;3482,38
2026-04-01;RES0872;DMND0000387;PF06;T02;5,71;4,82;3112,02;3687,03
2026-04-01;RES0872;DMND0000316;PF18;T02;5,30;5,77;3729,13;3422,63
2026-05-01;RES0872;DMND0000387;PF06;T02;3,97;3,42;2210,73;2565,08
2026-05-01;RES0872;DMND0000316;PF18;T02;4,06;3,61;2331,65;2620,74
2026-06-01;RES0872;DMND0000387;PF06;T02;5,19;5,01;3239,59;3349,96
2026-06-01;RES0872;DMND0000316;PF18;T02;4,86;4,61;2979,22;3137,40
2026-07-01;RES0872;DMND0000387;PF06;T02;3,98;4,38;2829,69;2573,36
2026-07-01;RES0872;DMND0000316;PF18;T02;4,03;3,59;2320,69;2605,34
2026-08-01;RES0872;DMND0000387;PF06;T02;1,87;1,72;1109,24;1208,15
2026-08-01;RES0872;DMND0000316;PF18;T02;2,15;2,32;1496,03;1387,28
2026-09-01;RES0872;DMND0000387;PF06;T02;3,87;0,00;0,00;2502,77
2026-09-01;RES0872;DMND0000316;PF18;T02;3,92;0,00;0,00;2532,75
2026-10-01;RES0872;DMND0000387;PF06;T02;2,40;0,00;0,00;1551,25
2026-10-01;RES0872;DMND0000316;PF18;T02;2,21;0,00;0,00;1426,29
2026-11-01;RES0872;DMND0000387;PF06;T02;0,78;0,00;0,00;502,70
2026-11-01;RES0872;DMND0000316;PF18;T02;0,73;0,00;0,00;473,57
2025-07-01;RES0873;DMND0000082;PF01;T04;6,28;5,54;3317,40;3762,14
2025-07-01;RES0873;DMND0000256;PF17;T04;4,82;4,14;2481,64;2887,01
2025-07-01;RES0873;DMND0000380;PF17;T04;5,94;4,87;2916,55;3559,82
2025-08-01;RES0873;DMND0000082;PF01;T04;2,32;1,86;1114,03;1390,46
2025-08-01;RES0873;DMND0000256;PF17;T04;2,11;2,08;1247,37;1265,29
2025-08-01;RES0873;DMND0000380;PF17;T04;2,42;2,57;1536,84;1447,95
2025-09-01;RES0873;DMND0000082;PF01;T04;6,19;6,84;4097,34;3707,60
2025-09-01;RES0873;DMND0000256;PF17;T04;5,15;5,45;3262,68;3085,09
2025-09-01;RES0873;DMND0000380;PF17;T04;6,30;6,04;3617,69;3774,30
2025-10-01;RES0873;DMND0000082;PF01;T04;6,81;5,42;3249,24;4080,38
2025-10-01;RES0873;DMND0000256;PF17;T04;6,02;6,64;3975,52;3605,71
2025-10-01;RES0873;DMND0000380;PF17;T04;6,81;6,78;4062,90;4078,16
2025-11-01;RES0873;DMND0000082;PF01;T04;4,62;3,76;2254,62;2769,40
2025-11-01;RES0873;DMND0000256;PF17;T04;4,62;4,56;2731,55;2767,64
2025-11-01;RES0873;DMND0000380;PF17;T04;5,29;5,89;3526,17;3165,92
2025-12-01;RES0873;DMND0000082;PF01;T04;3,86;3,46;2070,40;2312,36
2025-12-01;RES0873;DMND0000256;PF17;T04;3,89;3,04;1822,95;2329,54
2025-12-01;RES0873;DMND0000380;PF17;T04;4,37;3,96;2371,58;2619,87
2026-01-01;RES0873;DMND0000082;PF01;T04;4,30;4,78;2862,28;2575,04
2026-01-01;RES0873;DMND0000256;PF17;T04;5,69;4,56;2728,97;3408,72
2026-01-01;RES0873;DMND0000380;PF17;T04;5,49;4,60;2753,80;3290,37
2026-02-01;RES0873;DMND0000082;PF01;T04;4,04;3,93;2353,89;2420,16
2026-02-01;RES0873;DMND0000256;PF17;T04;5,09;4,65;2784,48;3048,40
2026-02-01;RES0873;DMND0000380;PF17;T04;4,70;4,05;2425,62;2817,21
2026-03-01;RES0873;DMND0000082;PF01;T04;7,10;6,20;3712,26;4250,35
2026-03-01;RES0873;DMND0000256;PF17;T04;5,55;5,49;3286,36;3326,75
2026-03-01;RES0873;DMND0000380;PF17;T04;6,91;5,64;3377,61;4138,66
2026-04-01;RES0873;DMND0000082;PF01;T04;6,32;5,44;3258,86;3785,61
2026-04-01;RES0873;DMND0000256;PF17;T04;7,32;7,60;4553,97;4383,85
2026-04-01;RES0873;DMND0000380;PF17;T04;6,11;5,10;3053,76;3662,13
2026-05-01;RES0873;DMND0000082;PF01;T04;3,85;3,69;2212,90;2306,48
2026-05-01;RES0873;DMND0000256;PF17;T04;4,70;4,60;2756,83;2815,22
2026-05-01;RES0873;DMND0000380;PF17;T04;4,18;3,43;2052,54;2500,83
2026-06-01;RES0873;DMND0000082;PF01;T04;5,68;6,25;3741,30;3405,17
2026-06-01;RES0873;DMND0000256;PF17;T04;5,23;4,44;2656,95;3132,49
2026-06-01;RES0873;DMND0000380;PF17;T04;5,88;6,03;3613,76;3524,40
2026-07-01;RES0873;DMND0000082;PF01;T04;5,86;5,53;3312,57;3513,11
2026-07-01;RES0873;DMND0000256;PF17;T04;5,68;4,87;2914,88;3401,77
2026-07-01;RES0873;DMND0000380;PF17;T04;4,99;4,50;2697,93;2986,91
2026-08-01;RES0873;DMND0000082;PF01;T04;2,44;2,65;1589,39;1459,93
2026-08-01;RES0873;DMND0000256;PF17;T04;2,00;2,07;1239,13;1199,84
2026-08-01;RES0873;DMND0000380;PF17;T04;2,11;2,21;1324,72;1264,15
2026-09-01;RES0873;DMND0000082;PF01;T04;3,82;0,00;0,00;2287,75
2026-09-01;RES0873;DMND0000256;PF17;T04;3,63;0,00;0,00;2175,82
2026-09-01;RES0873;DMND0000380;PF17;T04;3,99;0,00;0,00;2388,40
2026-10-01;RES0873;DMND0000082;PF01;T04;2,89;0,00;0,00;1733,73
2026-10-01;RES0873;DMND0000256;PF17;T04;2,99;0,00;0,00;1790,39
2026-10-01;RES0873;DMND0000380;PF17;T04;2,32;0,00;0,00;1387,49
2026-11-01;RES0873;DMND0000082;PF01;T04;0,76;0,00;0,00;452,29
2026-11-01;RES0873;DMND0000256;PF17;T04;0,87;0,00;0,00;518,96
2026-11-01;RES0873;DMND0000380;PF17;T04;0,79;0,00;0,00;475,17
2025-01-01;RES0874;DMND0000200;PF03;T06;3,19;2,54;1926,16;2419,28
2025-01-01;RES0874;DMND0000361;PF06;T06;3,77;3,68;2786,22;2860,14
2025-01-01;RES0874;DMND0000012;PF15;T06;3,97;3,41;2581,98;3012,96
2025-02-01;RES0874;DMND0000200;PF03;T06;3,32;3,23;2445,68;2517,56
2025-02-01;RES0874;DMND0000361;PF06;T06;3,50;3,34;2530,83;2651,15
2025-02-01;RES0874;DMND0000012;PF15;T06;3,12;2,80;2121,87;2366,71
2025-03-01;RES0874;DMND0000200;PF03;T06;4,01;4,45;3371,44;3036,71
2025-03-01;RES0874;DMND0000361;PF06;T06;4,44;4,76;3609,07;3364,92
2025-03-01;RES0874;DMND0000012;PF15;T06;3,79;3,76;2848,82;2872,19
2025-04-01;RES0874;DMND0000200;PF03;T06;4,27;3,77;2854,11;3233,42
2025-04-01;RES0874;DMND0000361;PF06;T06;4,30;4,68;3549,91;3261,15
2025-04-01;RES0874;DMND0000012;PF15;T06;3,96;4,43;3360,92;3002,29
2025-05-01;RES0874;DMND0000200;PF03;T06;2,85;2,55;1932,92;2160,95
2025-05-01;RES0874;DMND0000361;PF06;T06;2,73;2,67;2021,82;2066,18
2025-05-01;RES0874;DMND0000012;PF15;T06;2,80;2,28;1727,62;2120,40
2025-06-01;RES0874;DMND0000200;PF03;T06;3,39;3,12;2362,01;2571,40
2025-06-01;RES0874;DMND0000361;PF06;T06;3,99;3,66;2777,75;3021,10
2025-06-01;RES0874;DMND0000012;PF15;T06;4,09;4,36;3303,09;3097,29
2025-07-01;RES0874;DMND0000200;PF03;T06;3,19;3,52;2666,94;2416,93
2025-07-01;RES0874;DMND0000361;PF06;T06;3,90;3,89;2947,10;2953,14
2025-07-01;RES0874;DMND0000012;PF15;T06;3,35;3,02;2289,87;2536,58
2025-08-01;RES0874;DMND0000200;PF03;T06;1,24;1,29;975,56;939,44
2025-08-01;RES0874;DMND0000361;PF06;T06;1,24;1,00;756,97;941,89
2025-08-01;RES0874;DMND0000012;PF15;T06;1,65;1,66;1255,37;1252,21
2025-09-01;RES0874;DMND0000200;PF03;T06;3,46;2,99;2265,64;2621,38
2025-09-01;RES0874;DMND0000361;PF06;T06;4,19;3,63;2755,33;3176,35
2025-09-01;RES0874;DMND0000012;PF15;T06;3,55;3,05;2314,86;2688,51
2025-10-01;RES0874;DMND0000200;PF03;T06;3,63;4,03;3056,91;2749,57
2025-10-01;RES0874;DMND0000361;PF06;T06;4,34;4,26;3232,31;3291,99
2025-10-01;RES0874;DMND0000012;PF15;T06;4,48;5,00;3787,19;3398,39
2025-11-01;RES0874;DMND0000200;PF03;T06;3,62;4,03;3052,06;2745,82
2025-11-01;RES0874;DMND0000361;PF06;T06;3,45;2,81;2128,23;2617,73
2025-11-01;RES0874;DMND0000012;PF15;T06;3,34;3,02;2287,45;2530,10
2025-12-01;RES0874;DMND0000200;PF03;T06;2,94;3,04;2306,69;2227,50
2025-12-01;RES0874;DMND0000361;PF06;T06;2,44;2,05;1557,58;1852,63
2025-12-01;RES0874;DMND0000012;PF15;T06;3,12;2,62;1985,02;2363,98
2026-01-01;RES0874;DMND0000200;PF03;T06;3,51;2,74;2078,21;2661,89
2026-01-01;RES0874;DMND0000361;PF06;T06;3,73;3,04;2302,24;2826,32
2026-01-01;RES0874;DMND0000012;PF15;T06;3,39;3,77;2857,30;2569,18
2026-02-01;RES0874;DMND0000200;PF03;T06;2,90;2,73;2073,05;2198,31
2026-02-01;RES0874;DMND0000361;PF06;T06;2,84;2,53;1917,20;2152,51
2026-02-01;RES0874;DMND0000012;PF15;T06;3,07;3,17;2405,66;2329,01
2026-03-01;RES0874;DMND0000200;PF03;T06;4,37;4,78;3625,14;3312,64
2026-03-01;RES0874;DMND0000361;PF06;T06;3,95;4,14;3141,69;2995,64
2026-03-01;RES0874;DMND0000012;PF15;T06;3,99;4,01;3038,71;3024,44
2026-04-01;RES0874;DMND0000200;PF03;T06;4,68;3,71;2811,06;3549,87
2026-04-01;RES0874;DMND0000361;PF06;T06;4,56;4,25;3219,45;3455,20
2026-04-01;RES0874;DMND0000012;PF15;T06;4,40;4,57;3463,36;3332,83
2026-05-01;RES0874;DMND0000200;PF03;T06;2,76;2,46;1863,71;2092,32
2026-05-01;RES0874;DMND0000361;PF06;T06;2,63;2,69;2037,37;1992,21
2026-05-01;RES0874;DMND0000012;PF15;T06;2,77;2,89;2188,38;2098,07
2026-06-01;RES0874;DMND0000200;PF03;T06;3,94;3,96;2998,92;2990,06
2026-06-01;RES0874;DMND0000361;PF06;T06;3,95;4,06;3076,35;2992,70
2026-06-01;RES0874;DMND0000012;PF15;T06;3,47;3,47;2627,78;2633,35
2026-07-01;RES0874;DMND0000200;PF03;T06;3,33;3,72;2819,29;2521,67
2026-07-01;RES0874;DMND0000361;PF06;T06;3,51;3,65;2764,41;2662,38
2026-07-01;RES0874;DMND0000012;PF15;T06;4,09;3,54;2684,60;3102,52
2026-08-01;RES0874;DMND0000200;PF03;T06;1,52;1,29;974,56;1151,79
2026-08-01;RES0874;DMND0000361;PF06;T06;1,65;1,38;1047,64;1246,91
2026-08-01;RES0874;DMND0000012;PF15;T06;1,58;1,70;1286,12;1198,88
2026-09-01;RES0874;DMND0000200;PF03;T06;2,81;0,00;0,00;2131,15
2026-09-01;RES0874;DMND0000361;PF06;T06;2,57;0,00;0,00;1948,34
2026-09-01;RES0874;DMND0000012;PF15;T06;2,57;0,00;0,00;1946,97
2026-10-01;RES0874;DMND0000200;PF03;T06;1,89;0,00;0,00;1435,24
2026-10-01;RES0874;DMND0000361;PF06;T06;1,73;0,00;0,00;1312,31
2026-10-01;RES0874;DMND0000012;PF15;T06;1,62;0,00;0,00;1230,91
2026-11-01;RES0874;DMND0000200;PF03;T06;0,56;0,00;0,00;427,58
2026-11-01;RES0874;DMND0000361;PF06;T06;0,51;0,00;0,00;384,04
2026-11-01;RES0874;DMND0000012;PF15;T06;0,55;0,00;0,00;419,66
2025-05-01;RES0875;DMND0000503;PF10;T05;9,73;10,08;11078,07;10696,47
2025-06-01;RES0875;DMND0000503;PF10;T05;10,98;12,19;13393,69;12068,99
2025-07-01;RES0875;DMND0000503;PF10;T05;11,64;12,39;13618,64;12794,87
2025-08-01;RES0875;DMND0000503;PF10;T05;3,75;3,87;4256,92;4124,26
2025-09-01;RES0875;DMND0000503;PF10;T05;10,49;8,35;9180,88;11530,63
2025-10-01;RES0875;DMND0000503;PF10;T05;13,03;14,08;15469,99;14324,95
2025-11-01;RES0875;DMND0000503;PF10;T05;10,08;8,17;8976,99;11076,47
2025-12-01;RES0875;DMND0000503;PF10;T05;7,61;6,31;6929,25;8359,17
2026-01-01;RES0875;DMND0000503;PF10;T05;8,44;7,03;7721,58;9277,68
2026-02-01;RES0875;DMND0000503;PF10;T05;9,47;9,24;10158,46;10402,77
2026-03-01;RES0875;DMND0000503;PF10;T05;12,73;13,03;14322,12;13993,82
2026-04-01;RES0875;DMND0000503;PF10;T05;13,60;11,03;12120,45;14948,70
2026-05-01;RES0875;DMND0000503;PF10;T05;8,04;6,42;7058,35;8830,98
2026-06-01;RES0875;DMND0000503;PF10;T05;12,20;11,36;12482,20;13405,08
2026-07-01;RES0875;DMND0000503;PF10;T05;10,49;8,63;9484,05;11529,71
2026-08-01;RES0875;DMND0000503;PF10;T05;4,19;3,54;3885,12;4608,73
2026-09-01;RES0875;DMND0000503;PF10;T05;9,52;0,00;0,00;10459,48
2026-10-01;RES0875;DMND0000503;PF10;T05;5,90;0,00;0,00;6485,15
2026-11-01;RES0875;DMND0000503;PF10;T05;1,67;0,00;0,00;1829,86
2025-01-01;RES0876;DMND0000359;PF05;T06;11,86;11,07;9960,13;10673,67
2025-02-01;RES0876;DMND0000359;PF05;T06;9,12;9,71;8738,50;8210,98
2025-03-01;RES0876;DMND0000359;PF05;T06;12,42;11,66;10493,77;11174,23
2025-04-01;RES0876;DMND0000359;PF05;T06;11,81;10,09;9081,50;10628,34
2025-05-01;RES0876;DMND0000359;PF05;T06;8,18;7,56;6805,19;7358,40
2025-06-01;RES0876;DMND0000359;PF05;T06;9,76;9,19;8271,18;8782,33
2025-07-01;RES0876;DMND0000359;PF05;T06;10,93;10,14;9130,39;9840,94
2025-08-01;RES0876;DMND0000359;PF05;T06;4,71;4,01;3612,63;4234,84
2025-09-01;RES0876;DMND0000359;PF05;T06;13,39;12,11;10898,84;12049,46
2025-10-01;RES0876;DMND0000359;PF05;T06;13,08;11,24;10114,97;11776,14
2025-11-01;RES0876;DMND0000359;PF05;T06;11,03;11,46;10317,60;9926,50
2025-12-01;RES0876;DMND0000359;PF05;T06;7,28;5,80;5220,43;6554,03
2026-01-01;RES0876;DMND0000359;PF05;T06;10,84;11,16;10042,22;9753,60
2026-02-01;RES0876;DMND0000359;PF05;T06;10,32;9,90;8910,64;9290,44
2026-03-01;RES0876;DMND0000359;PF05;T06;11,73;10,38;9339,79;10559,23
2026-04-01;RES0876;DMND0000359;PF05;T06;11,75;10,05;9046,67;10577,23
2026-05-01;RES0876;DMND0000359;PF05;T06;8,01;6,85;6161,73;7206,27
