Date;ResID;TribuID;SquadID;SocieteID;TypeRessource;Profil;Present;FTE
2025-11-01;RES0769;T05;T05-S03;SOC03;Externe;ADC;1;0,50
2025-12-01;RES0769;T05;T05-S03;SOC03;Externe;ADC;1;0,50
2026-01-01;RES0769;T05;T05-S03;SOC03;Externe;ADC;1;0,50
2026-02-01;RES0769;T05;T05-S03;SOC03;Externe;ADC;1;0,50
2026-03-01;RES0769;T05;T05-S03;SOC03;Externe;ADC;1;0,50
2026-04-01;RES0769;T05;T05-S03;SOC03;Externe;ADC;1;0,50
2026-05-01;RES0769;T05;T05-S03;SOC03;Externe;ADC;1;0,50
2025-01-01;RES0770;T06;T06-S01;SOC99;Interne;Interne;1;0,50
2025-02-01;RES0770;T06;T06-S01;SOC99;Interne;Interne;1;0,50
2025-03-01;RES0770;T06;T06-S01;SOC99;Interne;Interne;1;0,50
2025-04-01;RES0770;T06;T06-S01;SOC99;Interne;Interne;1;0,50
2025-05-01;RES0770;T06;T06-S01;SOC99;Interne;Interne;1;0,50
2025-06-01;RES0770;T06;T06-S01;SOC99;Interne;Interne;1;0,50
2025-07-01;RES0770;T06;T06-S01;SOC99;Interne;Interne;1;0,50
2025-08-01;RES0770;T06;T06-S01;SOC99;Interne;Interne;1;0,50
2025-09-01;RES0770;T06;T06-S01;SOC99;Interne;Interne;1;0,50
2025-10-01;RES0770;T06;T06-S01;SOC99;Interne;Interne;1;0,50
2025-11-01;RES0770;T06;T06-S01;SOC99;Interne;Interne;1;0,50
2025-12-01;RES0770;T06;T06-S01;SOC99;Interne;Interne;1;0,50
2025-01-01;RES0771;T01;T01-S01;SOC01;Externe;ADC;1;1,00
2025-02-01;RES0771;T01;T01-S01;SOC01;Externe;ADC;1;1,00
2025-03-01;RES0771;T01;T01-S01;SOC01;Externe;ADC;1;1,00
2025-04-01;RES0771;T01;T01-S01;SOC01;Externe;ADC;1;1,00
2025-05-01;RES0771;T01;T01-S01;SOC01;Externe;ADC;1;1,00
2025-06-01;RES0771;T01;T01-S01;SOC01;Externe;ADC;1;1,00
2025-07-01;RES0771;T01;T01-S01;SOC01;Externe;ADC;1;1,00
2025-08-01;RES0771;T01;T01-S01;SOC01;Externe;ADC;1;1,00
2025-09-01;RES0771;T01;T01-S01;SOC01;Externe;ADC;1;1,00
2025-10-01;RES0771;T01;T01-S01;SOC01;Externe;ADC;1;1,00
2025-11-01;RES0771;T01;T01-S01;SOC01;Externe;ADC;1;1,00
2025-12-01;RES0771;T01;T01-S01;SOC01;Externe;ADC;1;1,00
2026-01-01;RES0771;T01;T01-S01;SOC01;Externe;ADC;1;1,00
2026-02-01;RES0771;T01;T01-S01;SOC01;Externe;ADC;1;1,00
2026-03-01;RES0771;T01;T01-S01;SOC01;Externe;ADC;1;1,00
2026-04-01;RES0771;T01;T01-S01;SOC01;Externe;ADC;1;1,00
2026-05-01;RES0771;T01;T01-S01;SOC01;Externe;ADC;1;1,00
2026-06-01;RES0771;T01;T01-S01;SOC01;Externe;ADC;1;1,00
2026-07-01;RES0771;T01;T01-S01;SOC01;Externe;ADC;1;1,00
2026-08-01;RES0771;T01;T01-S01;SOC01;Externe;ADC;1;1,00
2026-09-01;RES0771;T01;T01-S01;SOC01;Externe;ADC;1;1,00
2026-10-01;RES0771;T01;T01-S01;SOC01;Externe;ADC;1;1,00
2026-11-01;RES0771;T01;T01-S01;SOC01;Externe;ADC;1;1,00
2026-12-01;RES0771;T01;T01-S01;SOC01;Externe;ADC;1;1,00
2025-01-01;RES0772;T07;T07-S01;SOC99;Interne;Interne;1;0,50
2025-02-01;RES0772;T07;T07-S01;SOC99;Interne;Interne;1;0,50
2025-03-01;RES0772;T07;T07-S01;SOC99;Interne;Interne;1;0,50
2025-04-01;RES0772;T07;T07-S01;SOC99;Interne;Interne;1;0,50
2025-05-01;RES0772;T07;T07-S01;SOC99;Interne;Interne;1;0,50
2025-06-01;RES0772;T07;T07-S01;SOC99;Interne;Interne;1;0,50
2025-07-01;RES0772;T07;T07-S01;SOC99;Interne;Interne;1;0,50
2025-08-01;RES0772;T07;T07-S01;SOC99;Interne;Interne;1;0,50
2025-09-01;RES0772;T07;T07-S01;SOC99;Interne;Interne;1;0,50
2025-10-01;RES0772;T07;T07-S01;SOC99;Interne;Interne;1;0,50
2025-11-01;RES0772;T07;T07-S01;SOC99;Interne;Interne;1;0,50
2025-12-01;RES0772;T07;T07-S01;SOC99;Interne;Interne;1;0,50
2026-01-01;RES0772;T07;T07-S01;SOC99;Interne;Interne;1;0,50
2026-02-01;RES0772;T07;T07-S01;SOC99;Interne;Interne;1;0,50
2026-03-01;RES0772;T07;T07-S01;SOC99;Interne;Interne;1;0,50
2026-04-01;RES0772;T07;T07-S01;SOC99;Interne;Interne;1;0,50
2026-05-01;RES0772;T07;T07-S01;SOC99;Interne;Interne;1;0,50
2026-06-01;RES0772;T07;T07-S01;SOC99;Interne;Interne;1;0,50
2026-07-01;RES0772;T07;T07-S01;SOC99;Interne;Interne;1;0,50
2026-08-01;RES0772;T07;T07-S01;SOC99;Interne;Interne;1;0,50
2026-09-01;RES0772;T07;T07-S01;SOC99;Interne;Interne;1;0,50
2026-10-01;RES0772;T07;T07-S01;SOC99;Interne;Interne;1;0,50
2026-11-01;RES0772;T07;T07-S01;SOC99;Interne;Interne;1;0,50
2026-12-01;RES0772;T07;T07-S01;SOC99;Interne;Interne;1;0,50
2025-01-01;RES0773;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2025-02-01;RES0773;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2025-03-01;RES0773;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2025-04-01;RES0773;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2025-05-01;RES0773;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2025-06-01;RES0773;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2025-07-01;RES0773;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2025-08-01;RES0773;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2025-09-01;RES0773;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2025-10-01;RES0773;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2025-11-01;RES0773;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2025-12-01;RES0773;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2026-01-01;RES0773;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2026-02-01;RES0773;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2026-03-01;RES0773;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2026-04-01;RES0773;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2026-05-01;RES0773;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2026-06-01;RES0773;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2026-07-01;RES0773;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2025-01-01;RES0774;T03;T03-S05;SOC99;Interne;Interne;1;1,00
2025-02-01;RES0774;T03;T03-S05;SOC99;Interne;Interne;1;1,00
2025-03-01;RES0774;T03;T03-S05;SOC99;Interne;Interne;1;1,00
2025-04-01;RES0774;T03;T03-S05;SOC99;Interne;Interne;1;1,00
2025-05-01;RES0774;T03;T03-S05;SOC99;Interne;Interne;1;1,00
2025-06-01;RES0774;T03;T03-S05;SOC99;Interne;Interne;1;1,00
2025-07-01;RES0774;T03;T03-S05;SOC99;Interne;Interne;1;1,00
2025-08-01;RES0774;T03;T03-S05;SOC99;Interne;Interne;1;1,00
2025-09-01;RES0774;T03;T03-S05;SOC99;Interne;Interne;1;1,00
2025-10-01;RES0774;T03;T03-S05;SOC99;Interne;Interne;1;1,00
2025-11-01;RES0774;T03;T03-S05;SOC99;Interne;Interne;1;1,00
2025-12-01;RES0774;T03;T03-S05;SOC99;Interne;Interne;1;1,00
2026-01-01;RES0774;T03;T03-S05;SOC99;Interne;Interne;1;1,00
2026-02-01;RES0774;T03;T03-S05;SOC99;Interne;Interne;1;1,00
2026-03-01;RES0774;T03;T03-S05;SOC99;Interne;Interne;1;1,00
2026-04-01;RES0774;T03;T03-S05;SOC99;Interne;Interne;1;1,00
2026-05-01;RES0774;T03;T03-S05;SOC99;Interne;Interne;1;1,00
2026-06-01;RES0774;T03;T03-S05;SOC99;Interne;Interne;1;1,00
2026-07-01;RES0774;T03;T03-S05;SOC99;Interne;Interne;1;1,00
2026-08-01;RES0774;T03;T03-S05;SOC99;Interne;Interne;1;1,00
2026-09-01;RES0774;T03;T03-S05;SOC99;Interne;Interne;1;1,00
2026-10-01;RES0774;T03;T03-S05;SOC99;Interne;Interne;1;1,00
2026-11-01;RES0774;T03;T03-S05;SOC99;Interne;Interne;1;1,00
2026-12-01;RES0774;T03;T03-S05;SOC99;Interne;Interne;1;1,00
2025-06-01;RES0775;T07;T07-S05;SOC06;Externe;ADC;1;0,80
2025-07-01;RES0775;T07;T07-S05;SOC06;Externe;ADC;1;0,80
2025-08-01;RES0775;T07;T07-S05;SOC06;Externe;ADC;1;0,80
2025-09-01;RES0775;T07;T07-S05;SOC06;Externe;ADC;1;0,80
2025-10-01;RES0775;T07;T07-S05;SOC06;Externe;ADC;1;0,80
2025-11-01;RES0775;T07;T07-S05;SOC06;Externe;ADC;1;0,80
2025-12-01;RES0775;T07;T07-S05;SOC06;Externe;ADC;1;0,80
2026-01-01;RES0775;T07;T07-S05;SOC06;Externe;ADC;1;0,80
2026-02-01;RES0775;T07;T07-S05;SOC06;Externe;ADC;1;0,80
2026-03-01;RES0775;T07;T07-S05;SOC06;Externe;ADC;1;0,80
2026-04-01;RES0775;T07;T07-S05;SOC06;Externe;ADC;1;0,80
2026-05-01;RES0775;T07;T07-S05;SOC06;Externe;ADC;1;0,80
2026-06-01;RES0775;T07;T07-S05;SOC06;Externe;ADC;1;0,80
2026-07-01;RES0775;T07;T07-S05;SOC06;Externe;ADC;1;0,80
2025-01-01;RES0776;T12;T12-S02;SOC99;Interne;Interne;1;0,60
2025-02-01;RES0776;T12;T12-S02;SOC99;Interne;Interne;1;0,60
2025-03-01;RES0776;T12;T12-S02;SOC99;Interne;Interne;1;0,60
2025-04-01;RES0776;T12;T12-S02;SOC99;Interne;Interne;1;0,60
2025-05-01;RES0776;T12;T12-S02;SOC99;Interne;Interne;1;0,60
2025-06-01;RES0776;T12;T12-S02;SOC99;Interne;Interne;1;0,60
2025-07-01;RES0776;T12;T12-S02;SOC99;Interne;Interne;1;0,60
2025-08-01;RES0776;T12;T12-S02;SOC99;Interne;Interne;1;0,60
2025-09-01;RES0776;T12;T12-S02;SOC99;Interne;Interne;1;0,60
2025-10-01;RES0776;T12;T12-S02;SOC99;Interne;Interne;1;0,60
2025-08-01;RES0777;T02;T02-S01;SOC01;Externe;ADC;1;1,00
2025-09-01;RES0777;T02;T02-S01;SOC01;Externe;ADC;1;1,00
2025-10-01;RES0777;T02;T02-S01;SOC01;Externe;ADC;1;1,00
2025-11-01;RES0777;T02;T02-S01;SOC01;Externe;ADC;1;1,00
2025-12-01;RES0777;T02;T02-S01;SOC01;Externe;ADC;1;1,00
2026-01-01;RES0777;T02;T02-S01;SOC01;Externe;ADC;1;1,00
2026-02-01;RES0777;T02;T02-S01;SOC01;Externe;ADC;1;1,00
2026-03-01;RES0777;T02;T02-S01;SOC01;Externe;ADC;1;1,00
2026-04-01;RES0777;T02;T02-S01;SOC01;Externe;ADC;1;1,00
2026-05-01;RES0777;T02;T02-S01;SOC01;Externe;ADC;1;1,00
2026-06-01;RES0777;T02;T02-S01;SOC01;Externe;ADC;1;1,00
2026-07-01;RES0777;T02;T02-S01;SOC01;Externe;ADC;1;1,00
2026-08-01;RES0777;T02;T02-S01;SOC01;Externe;ADC;1;1,00
2026-09-01;RES0777;T02;T02-S01;SOC01;Externe;ADC;1;1,00
2026-10-01;RES0777;T02;T02-S01;SOC01;Externe;ADC;1;1,00
2026-11-01;RES0777;T02;T02-S01;SOC01;Externe;ADC;1;1,00
2026-12-01;RES0777;T02;T02-S01;SOC01;Externe;ADC;1;1,00
2025-01-01;RES0778;T03;T03-S04;SOC06;Externe;ADC;1;0,50
2025-02-01;RES0778;T03;T03-S04;SOC06;Externe;ADC;1;0,50
2025-03-01;RES0778;T03;T03-S04;SOC06;Externe;ADC;1;0,50
2025-04-01;RES0778;T03;T03-S04;SOC06;Externe;ADC;1;0,50
2025-05-01;RES0778;T03;T03-S04;SOC06;Externe;ADC;1;0,50
2025-06-01;RES0778;T03;T03-S04;SOC06;Externe;ADC;1;0,50
2025-07-01;RES0778;T03;T03-S04;SOC06;Externe;ADC;1;0,50
2025-08-01;RES0778;T03;T03-S04;SOC06;Externe;ADC;1;0,50
2025-09-01;RES0778;T03;T03-S04;SOC06;Externe;ADC;1;0,50
2025-10-01;RES0778;T03;T03-S04;SOC06;Externe;ADC;1;0,50
2025-11-01;RES0778;T03;T03-S04;SOC06;Externe;ADC;1;0,50
2025-12-01;RES0778;T03;T03-S04;SOC06;Externe;ADC;1;0,50
2026-01-01;RES0778;T03;T03-S04;SOC06;Externe;ADC;1;0,50
2026-02-01;RES0778;T03;T03-S04;SOC06;Externe;ADC;1;0,50
2026-03-01;RES0778;T03;T03-S04;SOC06;Externe;ADC;1;0,50
2026-04-01;RES0778;T03;T03-S04;SOC06;Externe;ADC;1;0,50
2026-05-01;RES0778;T03;T03-S04;SOC06;Externe;ADC;1;0,50
2026-06-01;RES0778;T03;T03-S04;SOC06;Externe;ADC;1;0,50
2026-07-01;RES0778;T03;T03-S04;SOC06;Externe;ADC;1;0,50
2026-08-01;RES0778;T03;T03-S04;SOC06;Externe;ADC;1;0,50
2026-09-01;RES0778;T03;T03-S04;SOC06;Externe;ADC;1;0,50
2026-10-01;RES0778;T03;T03-S04;SOC06;Externe;ADC;1;0,50
2026-11-01;RES0778;T03;T03-S04;SOC06;Externe;ADC;1;0,50
2026-12-01;RES0778;T03;T03-S04;SOC06;Externe;ADC;1;0,50
2025-01-01;RES0779;T02;T02-S03;SOC02;Externe;PU;1;1,00
2025-02-01;RES0779;T02;T02-S03;SOC02;Externe;PU;1;1,00
2025-03-01;RES0779;T02;T02-S03;SOC02;Externe;PU;1;1,00
2025-04-01;RES0779;T02;T02-S03;SOC02;Externe;PU;1;1,00
2025-05-01;RES0779;T02;T02-S03;SOC02;Externe;PU;1;1,00
2025-06-01;RES0779;T02;T02-S03;SOC02;Externe;PU;1;1,00
2025-07-01;RES0779;T02;T02-S03;SOC02;Externe;PU;1;1,00
2025-08-01;RES0779;T02;T02-S03;SOC02;Externe;PU;1;1,00
2025-09-01;RES0779;T02;T02-S03;SOC02;Externe;PU;1;1,00
2025-10-01;RES0779;T02;T02-S03;SOC02;Externe;PU;1;1,00
2025-11-01;RES0779;T02;T02-S03;SOC02;Externe;PU;1;1,00
2025-12-01;RES0779;T02;T02-S03;SOC02;Externe;PU;1;1,00
2026-01-01;RES0779;T02;T02-S03;SOC02;Externe;PU;1;1,00
2026-02-01;RES0779;T02;T02-S03;SOC02;Externe;PU;1;1,00
2026-03-01;RES0779;T02;T02-S03;SOC02;Externe;PU;1;1,00
2026-04-01;RES0779;T02;T02-S03;SOC02;Externe;PU;1;1,00
2026-05-01;RES0779;T02;T02-S03;SOC02;Externe;PU;1;1,00
2026-06-01;RES0779;T02;T02-S03;SOC02;Externe;PU;1;1,00
2026-07-01;RES0779;T02;T02-S03;SOC02;Externe;PU;1;1,00
2026-08-01;RES0779;T02;T02-S03;SOC02;Externe;PU;1;1,00
2026-09-01;RES0779;T02;T02-S03;SOC02;Externe;PU;1;1,00
2026-10-01;RES0779;T02;T02-S03;SOC02;Externe;PU;1;1,00
2026-11-01;RES0779;T02;T02-S03;SOC02;Externe;PU;1;1,00
2026-12-01;RES0779;T02;T02-S03;SOC02;Externe;PU;1;1,00
2026-01-01;RES0780;T12;T12-S04;SOC02;Externe;ADC;1;0,80
2026-02-01;RES0780;T12;T12-S04;SOC02;Externe;ADC;1;0,80
2026-03-01;RES0780;T12;T12-S04;SOC02;Externe;ADC;1;0,80
2026-04-01;RES0780;T12;T12-S04;SOC02;Externe;ADC;1;0,80
2026-05-01;RES0780;T12;T12-S04;SOC02;Externe;ADC;1;0,80
2026-06-01;RES0780;T12;T12-S04;SOC02;Externe;ADC;1;0,80
2026-07-01;RES0780;T12;T12-S04;SOC02;Externe;ADC;1;0,80
2026-08-01;RES0780;T12;T12-S04;SOC02;Externe;ADC;1;0,80
2026-09-01;RES0780;T12;T12-S04;SOC02;Externe;ADC;1;0,80
2026-10-01;RES0780;T12;T12-S04;SOC02;Externe;ADC;1;0,80
2026-11-01;RES0780;T12;T12-S04;SOC02;Externe;ADC;1;0,80
2026-12-01;RES0780;T12;T12-S04;SOC02;Externe;ADC;1;0,80
2026-03-01;RES0781;T08;T08-S05;SOC05;Externe;ADC;1;1,00
2026-04-01;RES0781;T08;T08-S05;SOC05;Externe;ADC;1;1,00
2026-05-01;RES0781;T08;T08-S05;SOC05;Externe;ADC;1;1,00
2026-06-01;RES0781;T08;T08-S05;SOC05;Externe;ADC;1;1,00
2026-07-01;RES0781;T08;T08-S05;SOC05;Externe;ADC;1;1,00
2026-08-01;RES0781;T08;T08-S05;SOC05;Externe;ADC;1;1,00
2026-09-01;RES0781;T08;T08-S05;SOC05;Externe;ADC;1;1,00
2026-10-01;RES0781;T08;T08-S05;SOC05;Externe;ADC;1;1,00
2026-11-01;RES0781;T08;T08-S05;SOC05;Externe;ADC;1;1,00
2026-12-01;RES0781;T08;T08-S05;SOC05;Externe;ADC;1;1,00
2026-01-01;RES0782;T03;T03-S05;SOC99;Interne;Interne;1;0,80
2026-02-01;RES0782;T03;T03-S05;SOC99;Interne;Interne;1;0,80
2026-03-01;RES0782;T03;T03-S05;SOC99;Interne;Interne;1;0,80
2026-04-01;RES0782;T03;T03-S05;SOC99;Interne;Interne;1;0,80
2026-05-01;RES0782;T03;T03-S05;SOC99;Interne;Interne;1;0,80
2026-06-01;RES0782;T03;T03-S05;SOC99;Interne;Interne;1;0,80
2026-07-01;RES0782;T03;T03-S05;SOC99;Interne;Interne;1;0,80
2026-08-01;RES0782;T03;T03-S05;SOC99;Interne;Interne;1;0,80
2026-09-01;RES0782;T03;T03-S05;SOC99;Interne;Interne;1;0,80
2026-10-01;RES0782;T03;T03-S05;SOC99;Interne;Interne;1;0,80
2026-11-01;RES0782;T03;T03-S05;SOC99;Interne;Interne;1;0,80
2026-12-01;RES0782;T03;T03-S05;SOC99;Interne;Interne;1;0,80
2025-01-01;RES0783;T02;T02-S03;SOC01;Externe;ADC;1;0,80
2025-02-01;RES0783;T02;T02-S03;SOC01;Externe;ADC;1;0,80
2025-03-01;RES0783;T02;T02-S03;SOC01;Externe;ADC;1;0,80
2025-04-01;RES0783;T02;T02-S03;SOC01;Externe;ADC;1;0,80
2025-05-01;RES0783;T02;T02-S03;SOC01;Externe;ADC;1;0,80
2025-06-01;RES0783;T02;T02-S03;SOC01;Externe;ADC;1;0,80
2025-07-01;RES0783;T02;T02-S03;SOC01;Externe;ADC;1;0,80
2025-08-01;RES0783;T02;T02-S03;SOC01;Externe;ADC;1;0,80
2025-09-01;RES0783;T02;T02-S03;SOC01;Externe;ADC;1;0,80
2025-10-01;RES0783;T02;T02-S03;SOC01;Externe;ADC;1;0,80
2025-11-01;RES0783;T02;T02-S03;SOC01;Externe;ADC;1;0,80
2025-12-01;RES0783;T02;T02-S03;SOC01;Externe;ADC;1;0,80
2026-01-01;RES0783;T02;T02-S03;SOC01;Externe;ADC;1;0,80
2026-02-01;RES0783;T02;T02-S03;SOC01;Externe;ADC;1;0,80
2026-03-01;RES0783;T02;T02-S03;SOC01;Externe;ADC;1;0,80
2026-04-01;RES0783;T02;T02-S03;SOC01;Externe;ADC;1;0,80
2026-05-01;RES0783;T02;T02-S03;SOC01;Externe;ADC;1;0,80
2026-06-01;RES0783;T02;T02-S03;SOC01;Externe;ADC;1;0,80
2026-07-01;RES0783;T02;T02-S03;SOC01;Externe;ADC;1;0,80
2026-08-01;RES0783;T02;T02-S03;SOC01;Externe;ADC;1;0,80
2026-09-01;RES0783;T02;T02-S03;SOC01;Externe;ADC;1;0,80
2026-10-01;RES0783;T02;T02-S03;SOC01;Externe;ADC;1;0,80
2026-11-01;RES0783;T02;T02-S03;SOC01;Externe;ADC;1;0,80
2026-12-01;RES0783;T02;T02-S03;SOC01;Externe;ADC;1;0,80
2025-01-01;RES0784;T11;T11-S03;SOC01;Externe;ADC;1;1,00
2025-02-01;RES0784;T11;T11-S03;SOC01;Externe;ADC;1;1,00
2025-03-01;RES0784;T11;T11-S03;SOC01;Externe;ADC;1;1,00
2025-04-01;RES0784;T11;T11-S03;SOC01;Externe;ADC;1;1,00
2025-05-01;RES0784;T11;T11-S03;SOC01;Externe;ADC;1;1,00
2025-06-01;RES0784;T11;T11-S03;SOC01;Externe;ADC;1;1,00
2025-07-01;RES0784;T11;T11-S03;SOC01;Externe;ADC;1;1,00
2025-08-01;RES0784;T11;T11-S03;SOC01;Externe;ADC;1;1,00
2025-09-01;RES0784;T11;T11-S03;SOC01;Externe;ADC;1;1,00
2025-10-01;RES0784;T11;T11-S03;SOC01;Externe;ADC;1;1,00
2025-11-01;RES0784;T11;T11-S03;SOC01;Externe;ADC;1;1,00
2025-12-01;RES0784;T11;T11-S03;SOC01;Externe;ADC;1;1,00
2026-01-01;RES0784;T11;T11-S03;SOC01;Externe;ADC;1;1,00
2026-02-01;RES0784;T11;T11-S03;SOC01;Externe;ADC;1;1,00
2026-03-01;RES0784;T11;T11-S03;SOC01;Externe;ADC;1;1,00
2026-04-01;RES0784;T11;T11-S03;SOC01;Externe;ADC;1;1,00
2026-05-01;RES0784;T11;T11-S03;SOC01;Externe;ADC;1;1,00
2026-06-01;RES0784;T11;T11-S03;SOC01;Externe;ADC;1;1,00
2026-07-01;RES0784;T11;T11-S03;SOC01;Externe;ADC;1;1,00
2026-08-01;RES0784;T11;T11-S03;SOC01;Externe;ADC;1;1,00
2026-09-01;RES0784;T11;T11-S03;SOC01;Externe;ADC;1;1,00
2026-10-01;RES0784;T11;T11-S03;SOC01;Externe;ADC;1;1,00
2026-11-01;RES0784;T11;T11-S03;SOC01;Externe;ADC;1;1,00
2026-12-01;RES0784;T11;T11-S03;SOC01;Externe;ADC;1;1,00
2025-01-01;RES0785;T01;T01-S05;SOC01;Externe;ADC;1;1,00
2025-02-01;RES0785;T01;T01-S05;SOC01;Externe;ADC;1;1,00
2025-03-01;RES0785;T01;T01-S05;SOC01;Externe;ADC;1;1,00
2025-04-01;RES0785;T01;T01-S05;SOC01;Externe;ADC;1;1,00
2025-05-01;RES0785;T01;T01-S05;SOC01;Externe;ADC;1;1,00
2025-06-01;RES0785;T01;T01-S05;SOC01;Externe;ADC;1;1,00
2025-07-01;RES0785;T01;T01-S05;SOC01;Externe;ADC;1;1,00
2025-08-01;RES0785;T01;T01-S05;SOC01;Externe;ADC;1;1,00
2025-09-01;RES0785;T01;T01-S05;SOC01;Externe;ADC;1;1,00
2025-10-01;RES0785;T01;T01-S05;SOC01;Externe;ADC;1;1,00
2025-11-01;RES0785;T01;T01-S05;SOC01;Externe;ADC;1;1,00
2025-12-01;RES0785;T01;T01-S05;SOC01;Externe;ADC;1;1,00
2026-01-01;RES0785;T01;T01-S05;SOC01;Externe;ADC;1;1,00
2026-02-01;RES0785;T01;T01-S05;SOC01;Externe;ADC;1;1,00
2026-03-01;RES0785;T01;T01-S05;SOC01;Externe;ADC;1;1,00
2026-04-01;RES0785;T01;T01-S05;SOC01;Externe;ADC;1;1,00
2026-05-01;RES0785;T01;T01-S05;SOC01;Externe;ADC;1;1,00
2026-06-01;RES0785;T01;T01-S05;SOC01;Externe;ADC;1;1,00
2026-07-01;RES0785;T01;T01-S05;SOC01;Externe;ADC;1;1,00
2026-08-01;RES0785;T01;T01-S05;SOC01;Externe;ADC;1;1,00
2026-09-01;RES0785;T01;T01-S05;SOC01;Externe;ADC;1;1,00
2026-10-01;RES0785;T01;T01-S05;SOC01;Externe;ADC;1;1,00
2026-11-01;RES0785;T01;T01-S05;SOC01;Externe;ADC;1;1,00
2026-12-01;RES0785;T01;T01-S05;SOC01;Externe;ADC;1;1,00
2025-01-01;RES0786;T04;T04-S01;SOC99;Interne;Interne;1;1,00
2025-02-01;RES0786;T04;T04-S01;SOC99;Interne;Interne;1;1,00
2025-03-01;RES0786;T04;T04-S01;SOC99;Interne;Interne;1;1,00
2025-04-01;RES0786;T04;T04-S01;SOC99;Interne;Interne;1;1,00
2025-05-01;RES0786;T04;T04-S01;SOC99;Interne;Interne;1;1,00
2025-06-01;RES0786;T04;T04-S01;SOC99;Interne;Interne;1;1,00
2025-07-01;RES0786;T04;T04-S01;SOC99;Interne;Interne;1;1,00
2025-08-01;RES0786;T04;T04-S01;SOC99;Interne;Interne;1;1,00
2025-09-01;RES0786;T04;T04-S01;SOC99;Interne;Interne;1;1,00
2025-10-01;RES0786;T04;T04-S01;SOC99;Interne;Interne;1;1,00
2025-11-01;RES0786;T04;T04-S01;SOC99;Interne;Interne;1;1,00
2025-12-01;RES0786;T04;T04-S01;SOC99;Interne;Interne;1;1,00
2026-01-01;RES0786;T04;T04-S01;SOC99;Interne;Interne;1;1,00
2026-02-01;RES0786;T04;T04-S01;SOC99;Interne;Interne;1;1,00
2026-03-01;RES0786;T04;T04-S01;SOC99;Interne;Interne;1;1,00
2026-04-01;RES0786;T04;T04-S01;SOC99;Interne;Interne;1;1,00
2026-05-01;RES0786;T04;T04-S01;SOC99;Interne;Interne;1;1,00
2026-06-01;RES0786;T04;T04-S01;SOC99;Interne;Interne;1;1,00
2026-07-01;RES0786;T04;T04-S01;SOC99;Interne;Interne;1;1,00
2026-08-01;RES0786;T04;T04-S01;SOC99;Interne;Interne;1;1,00
2026-09-01;RES0786;T04;T04-S01;SOC99;Interne;Interne;1;1,00
2026-10-01;RES0786;T04;T04-S01;SOC99;Interne;Interne;1;1,00
2026-11-01;RES0786;T04;T04-S01;SOC99;Interne;Interne;1;1,00
2026-12-01;RES0786;T04;T04-S01;SOC99;Interne;Interne;1;1,00
2025-01-01;RES0787;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2025-02-01;RES0787;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2025-03-01;RES0787;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2025-04-01;RES0787;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2025-05-01;RES0787;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2025-06-01;RES0787;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2025-07-01;RES0787;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2025-08-01;RES0787;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2025-09-01;RES0787;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2025-10-01;RES0787;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2025-11-01;RES0787;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2025-12-01;RES0787;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2026-01-01;RES0787;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2026-02-01;RES0787;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2026-03-01;RES0787;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2026-04-01;RES0787;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2026-05-01;RES0787;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2026-06-01;RES0787;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2026-07-01;RES0787;T11;T11-S01;SOC01;Externe;ADC;1;0,50
2026-08-01;RES0787;T11;T11-S01;SOC01;Externe;ADC;1;0,50
